2017-11-26 16:58:30.135592|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2017-11-29 14:30:50.732833|INFO    |VirtualServer |1  |permission 'i_channel_needed_join_power'(id:137) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]╔════╝︾╚════╗'(id:39)
2017-11-29 14:30:50.733395|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]╔════╝︾╚════╗'(id:39)
2017-11-29 14:31:01.196980|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]Channel privé'(id:40)
2017-11-29 14:31:01.197537|INFO    |VirtualServer |1  |permission 'i_channel_needed_description_view_power'(id:141) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]Channel privé'(id:40)
2017-11-29 14:31:01.198090|INFO    |VirtualServer |1  |permission 'i_channel_needed_join_power'(id:137) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]Channel privé'(id:40)
2017-11-29 14:31:01.198599|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]Channel privé'(id:40)
2017-11-29 14:31:31.322646|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]'(id:41)
2017-11-29 14:31:31.323651|INFO    |VirtualServer |1  |permission 'i_channel_needed_description_view_power'(id:141) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]'(id:41)
2017-11-29 14:31:31.324555|INFO    |VirtualServer |1  |permission 'i_channel_needed_join_power'(id:137) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]'(id:41)
2017-11-29 14:31:31.328914|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:100) was added by 'loulediable'(id:2) to channel '[cspacer03]'(id:41)
2017-11-29 14:32:22.300172|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:100) was added by 'loulediable'(id:2) to channel 'Buroux Loulediable et marine'(id:13)
2017-11-29 14:32:22.302112|INFO    |VirtualServer |1  |permission 'i_channel_needed_description_view_power'(id:141) with values (value:100) was added by 'loulediable'(id:2) to channel 'Buroux Loulediable et marine'(id:13)
2017-11-29 14:32:22.303241|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by 'loulediable'(id:2) to channel 'Buroux Loulediable et marine'(id:13)
2017-11-29 14:32:22.304837|INFO    |VirtualServer |1  |permission 'i_channel_needed_join_power'(id:137) with values (value:100) was added by 'loulediable'(id:2) to channel 'Buroux Loulediable et marine'(id:13)
2017-11-29 14:32:22.305925|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:100) was added by 'loulediable'(id:2) to channel 'Buroux Loulediable et marine'(id:13)
2017-11-29 14:32:35.830009|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by 'loulediable'(id:2) to channel '★】 Discussion détente 1 【★'(id:3)
2017-11-29 14:32:48.368141|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:75) was added by 'loulediable'(id:2) to channel '★】 Discussion détente 2 【★'(id:31)
2017-11-29 14:32:48.368901|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by 'loulediable'(id:2) to channel '★】 Discussion détente 2 【★'(id:31)
2017-11-29 14:33:01.839101|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:75) was added by 'loulediable'(id:2) to channel '★】 Discussion détente 3 【★'(id:32)
2017-11-29 14:33:01.839769|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by 'loulediable'(id:2) to channel '★】 Discussion détente 3 【★'(id:32)
2017-11-29 14:33:12.348431|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 1 ❤'(id:4)
2017-11-29 14:33:23.685044|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:75) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 2 ❤'(id:33)
2017-11-29 14:33:23.686328|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 2 ❤'(id:33)
2017-11-29 14:33:40.431308|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:75) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 3 ❤'(id:34)
2017-11-29 14:33:40.432148|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by 'loulediable'(id:2) to channel '❤ Channel en tête à tête 3 ❤'(id:34)
2017-11-29 14:34:15.488001|INFO    |VirtualServer |1  |permission 'b_virtualserver_info_view'(id:23) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:17.573332|INFO    |VirtualServer |1  |permission 'b_virtualserver_info_view'(id:23) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:34:17.620542|INFO    |VirtualServer |1  |permission 'b_virtualserver_info_view'(id:23) with values (value:0, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:34:18.675189|INFO    |VirtualServer |1  |permission 'b_virtualserver_info_view'(id:23) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:34:23.461667|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_info_view'(id:32791) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:24.969392|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_connectioninfo_view'(id:32792) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:26.031690|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channel_list'(id:32793) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:28.542684|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channel_search'(id:32794) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:29.850131|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_list'(id:32795) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:30.917109|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_search'(id:32796) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:32.099937|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_dbsearch'(id:32798) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:33.776821|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_dblist'(id:32797) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:35.309764|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_dbinfo'(id:32799) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:36.342554|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_permission_find'(id:32800) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:37.307244|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_custom_search'(id:32801) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:38.355599|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_start'(id:32802) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:39.305111|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_stop'(id:32803) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:40.303150|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_add'(id:32805) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:41.285612|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_list'(id:32804) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:42.365615|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_use'(id:32806) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:43.352997|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_delete'(id:32807) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:44.576052|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_log_view'(id:32808) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:45.519147|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_log_add'(id:32809) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:51.888518|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_join_ignore_password'(id:32810) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:52.822515|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_notify_register'(id:32811) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:53.839799|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_notify_unregister'(id:32812) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:54.723647|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_name'(id:32816) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:55.769601|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_welcomemessage'(id:32817) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:56.601275|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_maxclients'(id:32818) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:57.497347|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_reserved_slots'(id:32819) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:58.252274|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_password'(id:32820) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:34:59.706781|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_default_servergroup'(id:32821) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:00.884473|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_default_channelgroup'(id:32822) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:02.016449|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_default_channeladmingroup'(id:32823) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:03.538806|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_channel_forced_silence'(id:32824) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:05.247414|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_complain'(id:32825) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:06.103654|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_antiflood'(id:32826) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:06.900543|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_ft_settings'(id:32827) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:07.788994|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_ft_quotas'(id:32828) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:09.124297|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_hostmessage'(id:32829) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:10.026593|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_hostbanner'(id:32830) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:11.675280|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_hostbutton'(id:32831) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:12.593207|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_autostart'(id:32833) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:13.905485|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_port'(id:32832) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:14.711023|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_needed_identity_security_level'(id:32834) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:15.519380|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_priority_speaker_dimm_modificator'(id:32835) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:16.361536|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_log_settings'(id:32836) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:17.246083|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_min_client_version'(id:32837) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:19.941041|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_icon_id'(id:32838) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:20.850091|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_weblist'(id:32839) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:22.607377|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_codec_encryption_mode'(id:32840) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:23.511603|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_temporary_passwords'(id:32841) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:24.308860|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_temporary_passwords_own'(id:32842) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:25.784600|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_channel_temp_delete_delay_default'(id:32843) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:27.237569|INFO    |VirtualServer |1  |permission 'b_channel_info_view'(id:81) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:28.537835|INFO    |VirtualServer |1  |permission 'b_channel_info_view'(id:81) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:35:28.639872|INFO    |VirtualServer |1  |permission 'b_channel_info_view'(id:81) with values (value:1, negated:0, skipchannel:1) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:35:30.198333|INFO    |VirtualServer |1  |permission 'b_channel_info_view'(id:81) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:35:31.456413|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_info_view'(id:32849) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:33.970174|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_child'(id:32850) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:34.894525|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_permanent'(id:32851) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:35.854348|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_temporary'(id:32853) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:36.645830|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_semi_permanent'(id:32852) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:37.757832|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_private'(id:32854) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:38.621016|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_topic'(id:32855) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:39.804747|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_description'(id:32856) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:41.075202|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_password'(id:32857) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:41.900631|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex8'(id:32858) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:42.708805|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex16'(id:32859) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:44.136671|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex32'(id:32860) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:44.828947|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_celtmono48'(id:93) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:46.043200|INFO    |VirtualServer |1  |permission 'b_channel_create_modify_with_codec_celtmono48'(id:93) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:35:47.492285|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_celtmono48'(id:32861) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:48.292675|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_opusvoice'(id:32862) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:49.189037|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_opusmusic'(id:32863) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:50.786961|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_maxquality'(id:32864) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:51.705055|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_latency_factor_min'(id:32865) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:52.561531|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_maxclients'(id:32866) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:53.423359|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_maxfamilyclients'(id:32867) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:54.273487|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_sortorder'(id:32868) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:55.120312|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_default'(id:32869) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:55.963854|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_needed_talk_power'(id:32870) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:56.907082|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_force_password'(id:32871) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:35:58.702886|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_temp_delete_delay'(id:32872) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:00.028650|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:100, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:36:01.378589|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_parent'(id:32873) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:02.277605|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_default'(id:32874) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:03.174337|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_permanent'(id:32875) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:04.058898|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_semi_permanent'(id:32876) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:05.521802|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_temporary'(id:32877) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:07.111064|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_name'(id:32878) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:08.098627|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_topic'(id:32879) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:08.924286|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_description'(id:32880) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:09.750823|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_password'(id:32881) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:10.536215|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec'(id:32882) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:11.615133|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec_latency_factor'(id:32884) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:12.482157|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec_quality'(id:32883) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:14.026850|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_maxclients'(id:32885) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:14.939382|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_maxfamilyclients'(id:32886) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:15.745372|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_sortorder'(id:32887) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:16.562434|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_needed_talk_power'(id:32888) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:17.300472|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_power'(id:32889) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:18.103641|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_modify_power'(id:32890) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:18.867384|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:123) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:20.188488|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:123) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:36:20.292690|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:123) with values (value:0, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:36:21.697375|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:123) with values (value:1, negated:0, skipchannel:0) was added by 'loulediable'(id:2) to servergroup 'N'amour'(id:10)
2017-11-29 14:36:22.806809|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_codec_encrypted'(id:32891) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:23.713215|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_temp_delete_delay'(id:32892) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:25.382976|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_semi_permanent'(id:32894) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:26.256282|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_permanent'(id:32893) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:27.165838|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_temporary'(id:32895) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:28.529271|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_flag_force'(id:32896) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:29.972551|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_power'(id:32897) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
2017-11-29 14:36:30.806009|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_delete_power'(id:32898) was deleted by 'loulediable'(id:2) from servergroup 'N'amour'(id:10)
